Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Branch_Name,Dealer_Name,Product_Name
BR4944,DLR1866,Honda-M170,17361047,10,DT01512,17,4,2017,Porsche Center,Subaru Motors,Land Rover
BR5757,DLR1922,Tesla-M242,9953142,1,DT01513,30,1,2018,Deccan Motors,Deccan Motors,Honda
BR3309,DLR7524,BMW-M169,15675758,9,DT01514,19,7,2018,Tesla Dealers,Infinity Motors,Hyundai
BR3213,DLR2766,Porsche-M349,18542728,9,DT01515,23,1,2018,Saab Motors,Volvo Cars,Honda
BR6947,DLR0582,Cadillac-M135,18159585,8,DT01516,28,11,2020,Volvo Cars,Wiesmann Motors,Porsche
BR5444,DLR4633,Tesla-M216,14109294,8,DT01517,5,5,2017,Infinity Motors,Wiesmann Motors,Volvo
BR4766,DLR1493,Jaguar-M284,17720748,2,DT01518,25,4,2017,Volvo Cars,Saab Motors,Jaguar
BR7711,DLR0451,Jaguar-M310,10012034,9,DT01519,12,3,2019,Deccan Motors,Lexus Motors,Land Rover
BR8244,DLR4786,Land Rover-M488,5397183,6,DT01520,13,5,2017,Porsche Center,Lexus Motors,Honda
BR7271,DLR4481,Porsche-M99,17154893,3,DT01521,22,7,2020,Messerschmitt Motors,Infinity Motors,Tesla
BR1994,DLR9829,Honda-M244,6583740,5,DT01522,23,6,2017,Saab Motors,Infinity Motors,Infinity
BR8767,DLR3402,Tata-M43,19286433,8,DT01523,8,7,2017,Lexus Motors,Subaru Motors,BMW
BR3706,DLR3419,Tata-M256,6290911,5,DT01524,25,4,2020,Messerschmitt Motors,Saab Motors,Tata
BR0309,DLR3826,Porsche-M277,17807798,5,DT01525,8,12,2020,Tesla Dealers,Volvo Cars,Land Rover
BR0701,DLR7552,Jaguar-M144,12605932,9,DT01526,11,3,2019,Infinity Motors,Lexus Motors,Volvo
BR4250,DLR6502,Hyundai-M113,19880781,2,DT01527,28,9,2020,Subaru Motors,Messerschmitt Motors,Tata
BR2594,DLR8176,Land Rover-M257,14028511,4,DT01528,19,8,2019,Subaru Motors,Messerschmitt Motors,Jaguar
BR4138,DLR0798,Infinity-M468,11140530,2,DT01529,22,1,2020,Subaru Motors,AC Cars Motors,BMW
BR8488,DLR1868,Land Rover-M339,11418011,1,DT01530,3,8,2019,Saab Motors,Saab Motors,Infinity
BR2310,DLR3841,Volvo-M169,6795562,8,DT01531,30,9,2017,Lexus Motors,Porsche Center,Cadillac
BR1369,DLR9924,BMW-M486,12164126,2,DT01532,6,4,2017,Deccan Motors,Wiesmann Motors,Volvo
BR6070,DLR3953,Tesla-M351,13861750,7,DT01533,15,6,2020,Lexus Motors,Lexus Motors,Infinity
BR7908,DLR4261,Tesla-M86,8189051,6,DT01534,9,8,2017,Jaguar Land Rover,Volvo Cars,BMW
BR2937,DLR3498,BMW-M349,16860589,3,DT01535,3,12,2019,Jaguar Land Rover,Tesla Dealers,Cadillac
BR8719,DLR5873,Infinity-M158,16232425,5,DT01536,13,5,2020,Deccan Motors,Lexus Motors,Renault
BR4747,DLR2177,Land Rover-M18,17813030,3,DT01537,10,9,2020,Lexus Motors,Infinity Motors,Porsche
BR0388,DLR3550,Renault-M164,7877324,8,DT01538,31,10,2020,Messerschmitt Motors,Messerschmitt Motors,Land Rover
BR8116,DLR2042,Tata-M58,15740907,5,DT01539,3,4,2019,Porsche Center,Volvo Cars,Land Rover
BR2551,DLR9225,Infinity-M496,12438412,7,DT01540,2,3,2019,Infinity Motors,Jaguar Land Rover,Honda
BR9655,DLR2251,Infinity-M483,14603808,5,DT01541,21,3,2017,Porsche Center,Tesla Dealers,Land Rover
BR5149,DLR8518,Land Rover-M229,13966934,1,DT01542,20,5,2017,Volvo Cars,Deccan Motors,Renault
BR5721,DLR3627,Renault-M224,6400268,1,DT01543,14,7,2018,Subaru Motors,Lexus Motors,Land Rover
BR9801,DLR9447,Tata-M7,19846383,10,DT01544,13,10,2017,Volvo Cars,Tesla Dealers,Honda
BR9073,DLR3175,BMW-M361,18352518,5,DT01545,18,6,2020,Jaguar Land Rover,Tesla Dealers,Land Rover
BR3137,DLR2425,Land Rover-M215,10940116,2,DT01546,29,12,2018,Wiesmann Motors,AC Cars Motors,BMW
BR2440,DLR9809,Cadillac-M422,6617101,9,DT01547,11,10,2020,Porsche Center,Deccan Motors,BMW
BR3579,DLR6445,Volvo-M128,10677093,1,DT01548,8,8,2019,AC Cars Motors,Lexus Motors,Jaguar
BR1554,DLR7729,Porsche-M47,13996871,7,DT01549,16,8,2020,Lexus Motors,Messerschmitt Motors,Hyundai
BR7792,DLR3485,Cadillac-M218,18022123,10,DT01550,6,11,2020,Deccan Motors,Deccan Motors,Land Rover
BR8443,DLR6730,Porsche-M42,7217796,10,DT01551,27,10,2019,Subaru Motors,Wiesmann Motors,Jaguar
BR8004,DLR4884,BMW-M429,13639137,3,DT01552,2,8,2019,Volvo Cars,Porsche Center,Infinity
BR0424,DLR3098,Jaguar-M323,17223499,7,DT01553,12,3,2018,Tesla Dealers,Porsche Center,Hyundai
BR5874,DLR2434,Land Rover-M442,10121240,10,DT01554,10,6,2019,Deccan Motors,Lexus Motors,Infinity
BR1056,DLR9488,BMW-M25,8928043,1,DT01555,9,2,2020,Saab Motors,Tesla Dealers,Hyundai
BR7939,DLR5921,Jaguar-M169,13863292,9,DT01556,1,11,2018,Saab Motors,AC Cars Motors,Hyundai
BR5635,DLR5409,Cadillac-M390,12796857,5,DT01557,5,8,2019,Porsche Center,Saab Motors,Cadillac
BR2978,DLR9738,Tesla-M7,7161859,2,DT01558,26,8,2020,Jaguar Land Rover,Messerschmitt Motors,Renault
BR2843,DLR5146,Land Rover-M485,8275585,2,DT01559,21,1,2019,Deccan Motors,Subaru Motors,Land Rover
BR3198,DLR6631,Renault-M203,15444965,8,DT01560,23,3,2017,Wiesmann Motors,Messerschmitt Motors,Hyundai
BR9094,DLR3304,Land Rover-M331,8149843,7,DT01561,18,5,2019,Porsche Center,AC Cars Motors,Infinity
BR5742,DLR9646,Infinity-M65,15678240,5,DT01562,4,1,2018,Porsche Center,Jaguar Land Rover,Cadillac
BR2761,DLR8491,Hyundai-M253,10620899,1,DT01563,23,11,2017,Saab Motors,Saab Motors,Honda
BR1335,DLR7443,Tata-M229,13647842,3,DT01564,15,7,2017,Subaru Motors,Deccan Motors,Land Rover
BR5443,DLR5509,Land Rover-M373,18853410,2,DT01565,10,9,2018,Jaguar Land Rover,Wiesmann Motors,Jaguar
BR3664,DLR4521,Tata-M357,7533964,10,DT01566,6,1,2017,Deccan Motors,Subaru Motors,BMW
BR2978,DLR8710,Tesla-M168,13254835,7,DT01567,31,10,2017,Porsche Center,AC Cars Motors,Tesla
BR7231,DLR0091,Tata-M96,12086730,2,DT01568,29,8,2019,Wiesmann Motors,Porsche Center,Infinity
BR2287,DLR9972,Infinity-M478,9573401,7,DT01569,7,9,2018,Volvo Cars,Volvo Cars,Volvo
BR6856,DLR9402,Renault-M365,15229876,7,DT01570,22,2,2018,Jaguar Land Rover,Volvo Cars,Tesla
BR9120,DLR1325,Tesla-M179,7712213,8,DT01571,14,9,2019,Jaguar Land Rover,AC Cars Motors,Hyundai
BR3747,DLR6455,Renault-M14,18612645,1,DT01572,12,3,2018,Volvo Cars,Infinity Motors,Tata
BR8958,DLR1401,Hyundai-M480,13607025,9,DT01573,26,9,2019,Deccan Motors,Lexus Motors,Hyundai
BR9810,DLR1171,Cadillac-M109,16112961,10,DT01574,29,2,2017,AC Cars Motors,Wiesmann Motors,Infinity
BR1520,DLR1334,Renault-M300,18322015,8,DT01575,31,1,2020,Subaru Motors,AC Cars Motors,Renault
BR4374,DLR0789,Volvo-M356,17040861,5,DT01576,10,6,2020,Saab Motors,Lexus Motors,BMW
BR2139,DLR1999,Volvo-M387,6359954,3,DT01577,12,11,2020,Infinity Motors,Infinity Motors,Volvo
BR2650,DLR5888,BMW-M430,19900035,1,DT01578,12,3,2020,Volvo Cars,Jaguar Land Rover,Infinity
BR0115,DLR8421,Tesla-M100,18110294,9,DT01579,31,8,2017,Infinity Motors,Porsche Center,Cadillac
BR1003,DLR3165,Porsche-M413,9692233,1,DT01580,10,12,2018,Deccan Motors,AC Cars Motors,Jaguar
BR2619,DLR9280,Tata-M388,10767144,9,DT01581,11,8,2019,Porsche Center,Deccan Motors,Land Rover
BR2211,DLR2045,Infinity-M284,18680974,8,DT01582,5,2,2017,Lexus Motors,Porsche Center,Hyundai
BR2862,DLR4387,Infinity-M398,16553763,3,DT01583,14,1,2017,Infinity Motors,Tesla Dealers,Land Rover
BR1598,DLR5865,Tata-M182,7672588,5,DT01584,6,9,2020,Porsche Center,Porsche Center,BMW
BR4909,DLR2897,Hyundai-M354,6358666,8,DT01585,2,7,2020,Wiesmann Motors,Porsche Center,Cadillac
BR2432,DLR1919,Honda-M236,6218630,9,DT01586,30,10,2018,AC Cars Motors,Deccan Motors,Tata
BR4978,DLR7130,Porsche-M1,12006801,5,DT01587,31,8,2017,Lexus Motors,Volvo Cars,Volvo
BR2201,DLR5265,Land Rover-M165,17559777,2,DT01588,5,3,2017,Volvo Cars,Messerschmitt Motors,Jaguar
BR9941,DLR2245,Jaguar-M303,8071775,2,DT01589,20,5,2018,Infinity Motors,Saab Motors,Land Rover
BR7918,DLR2185,Volvo-M124,19467948,9,DT01590,25,10,2019,Wiesmann Motors,Porsche Center,Porsche
BR8866,DLR8568,Land Rover-M250,6266278,7,DT01591,9,9,2017,Tesla Dealers,Deccan Motors,Land Rover
BR8426,DLR3701,Jaguar-M201,16532898,10,DT01592,8,6,2017,Deccan Motors,Messerschmitt Motors,BMW
BR5223,DLR0526,Jaguar-M462,18312318,8,DT01593,8,11,2018,Lexus Motors,Deccan Motors,Land Rover
BR1249,DLR1818,Tesla-M281,15630587,3,DT01594,27,5,2017,Lexus Motors,Tesla Dealers,Volvo
BR3279,DLR4938,Infinity-M170,17400863,9,DT01595,28,9,2020,Wiesmann Motors,Saab Motors,Renault
BR8687,DLR5755,Land Rover-M381,13257728,6,DT01596,3,11,2017,Jaguar Land Rover,Deccan Motors,Cadillac
BR0529,DLR1334,Porsche-M204,8440017,5,DT01597,18,11,2017,Subaru Motors,Saab Motors,Land Rover
BR4266,DLR8852,BMW-M346,16851851,7,DT01598,6,10,2019,Porsche Center,Volvo Cars,Jaguar
BR4486,DLR0680,Hyundai-M70,12340564,3,DT01599,29,8,2018,Subaru Motors,Wiesmann Motors,Volvo
BR4770,DLR5926,Renault-M378,15667737,4,DT01600,24,8,2019,Porsche Center,Jaguar Land Rover,Porsche
BR8520,DLR0299,Land Rover-M426,18781341,1,DT01601,30,3,2019,Porsche Center,Lexus Motors,Infinity
BR7040,DLR1801,Land Rover-M419,14372428,4,DT01602,25,10,2018,Lexus Motors,Tesla Dealers,Volvo
BR7226,DLR9284,BMW-M46,8913385,1,DT01603,7,10,2017,Tesla Dealers,Saab Motors,Jaguar
BR9718,DLR7495,Tesla-M359,10139166,6,DT01604,6,2,2019,Jaguar Land Rover,Lexus Motors,Land Rover
BR0510,DLR1392,Honda-M97,5448084,10,DT01605,6,5,2019,Subaru Motors,Infinity Motors,Infinity
BR0509,DLR7472,Renault-M461,7332718,9,DT01606,31,9,2019,Infinity Motors,Subaru Motors,Hyundai
BR8180,DLR1183,Hyundai-M171,5896982,1,DT01607,20,3,2020,Messerschmitt Motors,Volvo Cars,Land Rover
BR2745,DLR3264,Volvo-M492,6985536,7,DT01608,3,3,2020,Porsche Center,Lexus Motors,Honda
BR5402,DLR9115,Volvo-M165,9619666,7,DT01609,1,7,2019,Porsche Center,Messerschmitt Motors,Land Rover
BR6337,DLR9981,Land Rover-M5,5561478,8,DT01610,7,12,2019,Jaguar Land Rover,Volvo Cars,Honda
BR8770,DLR0663,Tata-M466,7297158,3,DT01611,30,8,2017,Deccan Motors,Volvo Cars,Infinity
BR3045,DLR1645,Renault-M492,6225413,8,DT01612,10,1,2017,Volvo Cars,Wiesmann Motors,Renault
BR0919,DLR6683,Cadillac-M240,10601040,6,DT01613,16,10,2019,AC Cars Motors,AC Cars Motors,Land Rover
BR6260,DLR5748,Renault-M151,10792389,1,DT01614,18,1,2018,Volvo Cars,Tesla Dealers,Infinity
BR6680,DLR6751,Tesla-M445,16201762,4,DT01615,16,5,2018,Porsche Center,AC Cars Motors,BMW
BR8772,DLR4633,Tesla-M422,13734558,10,DT01616,22,6,2020,Deccan Motors,Messerschmitt Motors,Infinity
BR1119,DLR0902,Renault-M160,8161421,1,DT01617,8,2,2017,Lexus Motors,Tesla Dealers,Tata
BR7307,DLR3071,Porsche-M434,9246445,3,DT01618,3,12,2017,Volvo Cars,Deccan Motors,Porsche
BR1289,DLR5484,Porsche-M304,8533209,1,DT01619,20,3,2020,Wiesmann Motors,AC Cars Motors,BMW
BR1569,DLR1177,Jaguar-M352,14700152,5,DT01620,25,2,2020,Infinity Motors,Volvo Cars,Renault
BR2039,DLR6224,Cadillac-M376,16505905,7,DT01621,8,1,2019,Saab Motors,Jaguar Land Rover,Hyundai
BR3533,DLR9296,Jaguar-M279,9878350,1,DT01622,1,2,2020,Volvo Cars,AC Cars Motors,Honda
BR3041,DLR6675,Renault-M401,14407140,3,DT01623,13,2,2020,Volvo Cars,Infinity Motors,Hyundai
BR6775,DLR3534,Renault-M287,12721697,6,DT01624,19,6,2020,Lexus Motors,AC Cars Motors,BMW
BR3235,DLR4367,BMW-M450,18668534,7,DT01625,20,7,2018,Subaru Motors,Subaru Motors,Jaguar
BR5248,DLR6523,Hyundai-M449,13644736,7,DT01626,8,8,2019,AC Cars Motors,Deccan Motors,Land Rover
BR3828,DLR7116,Volvo-M324,12040365,10,DT01627,14,9,2020,Deccan Motors,Porsche Center,Tesla
BR3660,DLR0422,Tesla-M278,17837806,10,DT01628,21,5,2018,Porsche Center,Tesla Dealers,Honda
BR6462,DLR0778,Tata-M407,7586626,6,DT01629,21,8,2020,Messerschmitt Motors,AC Cars Motors,Cadillac
BR6425,DLR6543,Jaguar-M478,13756860,5,DT01630,18,3,2017,Messerschmitt Motors,Porsche Center,BMW
BR9493,DLR1290,Hyundai-M115,10527297,8,DT01631,9,7,2020,Infinity Motors,Saab Motors,Volvo
BR9330,DLR9942,Jaguar-M323,13738939,10,DT01632,28,8,2018,Volvo Cars,Infinity Motors,BMW
BR8139,DLR9997,Jaguar-M318,9671528,10,DT01633,9,8,2020,Messerschmitt Motors,Volvo Cars,Honda
BR2968,DLR2055,Infinity-M234,9777890,10,DT01634,23,10,2019,Tesla Dealers,Lexus Motors,Land Rover
BR7720,DLR9355,Tata-M258,7525803,3,DT01635,18,4,2018,Saab Motors,Messerschmitt Motors,Tata
BR9050,DLR4025,Volvo-M157,12882268,6,DT01636,15,12,2019,Jaguar Land Rover,AC Cars Motors,Volvo
BR0841,DLR8929,Porsche-M457,19915759,6,DT01637,1,1,2020,Saab Motors,Messerschmitt Motors,BMW
BR2793,DLR8565,BMW-M388,7157052,1,DT01638,10,5,2020,Messerschmitt Motors,Infinity Motors,Infinity
BR3135,DLR5021,Volvo-M321,7943715,9,DT01639,5,4,2020,Messerschmitt Motors,Tesla Dealers,Land Rover
BR5171,DLR8021,Renault-M106,5687920,7,DT01640,28,5,2019,Deccan Motors,Lexus Motors,Volvo
BR7704,DLR6170,Honda-M234,18639441,8,DT01641,22,12,2020,Lexus Motors,Saab Motors,Infinity
BR7112,DLR6393,Jaguar-M308,12238134,8,DT01642,18,10,2020,Subaru Motors,Lexus Motors,Jaguar
BR1000,DLR7076,Hyundai-M334,15563670,5,DT01643,2,5,2019,Jaguar Land Rover,Jaguar Land Rover,Infinity
BR5505,DLR6505,Volvo-M107,14217048,2,DT01644,5,11,2020,Deccan Motors,Deccan Motors,Tesla
BR9008,DLR0191,Volvo-M162,7985391,4,DT01645,14,6,2018,Messerschmitt Motors,Deccan Motors,Volvo
BR9762,DLR9562,Land Rover-M366,11227707,4,DT01646,9,7,2020,AC Cars Motors,Infinity Motors,Infinity
BR6846,DLR7451,Honda-M30,6323163,1,DT01647,4,9,2017,Infinity Motors,Lexus Motors,Porsche
BR0587,DLR0974,Infinity-M383,8197004,9,DT01648,28,1,2019,Infinity Motors,Lexus Motors,Land Rover
BR3033,DLR7084,Infinity-M230,17233709,6,DT01649,3,6,2017,Wiesmann Motors,Volvo Cars,Cadillac
BR0625,DLR9327,Renault-M323,13069229,2,DT01650,18,1,2018,Saab Motors,Jaguar Land Rover,Tesla
BR9519,DLR5532,Tata-M202,12330661,9,DT01651,21,1,2018,Infinity Motors,Saab Motors,Renault
BR3114,DLR8538,Porsche-M321,12852719,7,DT01652,25,5,2017,Saab Motors,Lexus Motors,Cadillac
BR0818,DLR5445,Volvo-M449,8510732,2,DT01653,2,11,2018,Lexus Motors,AC Cars Motors,Land Rover
BR5491,DLR1289,Hyundai-M480,14918528,9,DT01654,7,2,2018,Saab Motors,Wiesmann Motors,Jaguar
BR4145,DLR9453,Infinity-M495,18468762,7,DT01655,23,6,2018,Saab Motors,Jaguar Land Rover,Cadillac
BR6997,DLR9533,Infinity-M361,17069207,8,DT01656,31,8,2019,Saab Motors,Wiesmann Motors,Jaguar
BR9823,DLR6326,Tesla-M233,18893268,8,DT01657,9,11,2020,Tesla Dealers,Jaguar Land Rover,Honda
BR4499,DLR5531,Volvo-M498,10034994,10,DT01658,24,9,2017,Infinity Motors,Saab Motors,Porsche
BR2587,DLR9827,BMW-M418,18382523,8,DT01659,16,4,2019,Subaru Motors,Porsche Center,Cadillac
BR1497,DLR8356,Honda-M494,15334606,8,DT01660,4,11,2017,Lexus Motors,Saab Motors,Volvo
BR0899,DLR2987,Renault-M343,14106248,4,DT01661,24,6,2020,Wiesmann Motors,Porsche Center,Cadillac
BR2754,DLR0647,Land Rover-M374,6080975,6,DT01662,13,5,2020,Messerschmitt Motors,Porsche Center,Cadillac
BR8720,DLR0208,Cadillac-M309,15538693,8,DT01663,1,6,2018,Deccan Motors,Infinity Motors,Tesla
BR4917,DLR6912,BMW-M378,11834420,5,DT01664,15,4,2017,Infinity Motors,Lexus Motors,Volvo
BR3789,DLR4132,Tata-M485,14923407,3,DT01665,24,2,2018,Wiesmann Motors,Porsche Center,Cadillac
BR4527,DLR9619,Porsche-M253,8052832,4,DT01666,16,7,2018,Wiesmann Motors,Jaguar Land Rover,Volvo
BR3051,DLR9106,Hyundai-M421,16821071,10,DT01667,27,3,2020,Wiesmann Motors,Volvo Cars,BMW
BR3076,DLR1243,BMW-M300,9489448,5,DT01668,31,1,2017,Saab Motors,Deccan Motors,Renault
BR1582,DLR7208,Tata-M319,8455507,10,DT01669,23,2,2017,Infinity Motors,AC Cars Motors,Porsche
BR2773,DLR0867,BMW-M225,12619522,6,DT01670,28,12,2018,Tesla Dealers,Subaru Motors,Tata
BR5653,DLR5639,Tata-M101,19695521,6,DT01671,2,1,2018,Wiesmann Motors,Deccan Motors,Jaguar
BR1237,DLR5754,Land Rover-M5,10200976,6,DT01672,23,9,2020,AC Cars Motors,Infinity Motors,Jaguar
BR7415,DLR5531,Cadillac-M348,19710557,8,DT01673,23,3,2018,Tesla Dealers,Messerschmitt Motors,Tata
BR7603,DLR5050,Cadillac-M36,6237533,7,DT01674,12,10,2018,Porsche Center,Subaru Motors,Honda
BR7223,DLR2373,Renault-M423,16005958,5,DT01675,20,4,2018,Deccan Motors,Wiesmann Motors,Volvo
BR9115,DLR4081,Hyundai-M197,12115414,4,DT01676,19,1,2020,Messerschmitt Motors,Porsche Center,Renault
BR3576,DLR5250,Jaguar-M249,15995335,8,DT01677,10,9,2020,Infinity Motors,Jaguar Land Rover,Tesla
BR6371,DLR5501,Porsche-M209,9940810,4,DT01678,22,4,2020,Deccan Motors,Porsche Center,Porsche
BR5939,DLR8203,Land Rover-M296,6328621,10,DT01679,10,5,2017,AC Cars Motors,Messerschmitt Motors,Honda
BR0184,DLR5557,Porsche-M122,9758628,5,DT01680,29,1,2018,Volvo Cars,Lexus Motors,Porsche
BR7881,DLR9197,Tesla-M311,9881331,2,DT01681,17,4,2017,Deccan Motors,Jaguar Land Rover,Porsche
BR2988,DLR9881,Volvo-M462,11171116,8,DT01682,11,6,2018,Subaru Motors,Wiesmann Motors,Hyundai
BR2189,DLR0529,Jaguar-M103,15607058,6,DT01683,19,9,2018,Infinity Motors,Jaguar Land Rover,Tesla
BR7068,DLR8553,Infinity-M66,7442393,9,DT01684,15,3,2017,Deccan Motors,Deccan Motors,Jaguar
BR2451,DLR0917,Volvo-M494,6014119,10,DT01685,6,3,2017,AC Cars Motors,Subaru Motors,Volvo
BR6313,DLR0227,Land Rover-M244,10641618,4,DT01686,4,12,2018,Wiesmann Motors,Wiesmann Motors,Renault
BR9576,DLR5062,Jaguar-M76,13349869,9,DT01687,1,10,2020,Porsche Center,Wiesmann Motors,Honda
BR3419,DLR6916,Volvo-M304,16163766,6,DT01688,16,2,2017,Porsche Center,Deccan Motors,Land Rover
BR5165,DLR6871,BMW-M431,11789802,3,DT01689,20,9,2017,AC Cars Motors,Porsche Center,Volvo
BR8212,DLR1621,Tesla-M94,19029886,7,DT01690,12,9,2018,Tesla Dealers,Porsche Center,Cadillac
BR0323,DLR9058,Hyundai-M313,18790883,6,DT01691,26,7,2018,AC Cars Motors,Subaru Motors,Renault
BR2397,DLR6633,Volvo-M296,9712634,8,DT01692,16,2,2018,Jaguar Land Rover,AC Cars Motors,Honda
BR8817,DLR0756,Tata-M75,9985483,5,DT01693,31,8,2019,Infinity Motors,Jaguar Land Rover,Tata
BR2746,DLR5100,Land Rover-M374,18034765,7,DT01694,4,1,2017,Deccan Motors,Porsche Center,Infinity
BR2986,DLR4751,Tata-M385,17997822,9,DT01695,11,6,2020,Tesla Dealers,Tesla Dealers,Honda
BR4432,DLR8226,Volvo-M17,7182059,10,DT01696,15,9,2019,Jaguar Land Rover,Wiesmann Motors,Tesla
BR6014,DLR3209,Honda-M113,7496029,8,DT01697,11,6,2020,Infinity Motors,Wiesmann Motors,Volvo
BR2661,DLR0641,Porsche-M360,14445239,4,DT01698,18,5,2019,Jaguar Land Rover,Wiesmann Motors,Jaguar
BR5657,DLR3587,Honda-M79,13473316,7,DT01699,23,7,2020,Saab Motors,Wiesmann Motors,Hyundai
BR0427,DLR5900,Tata-M165,16933128,1,DT01700,22,2,2017,Subaru Motors,Deccan Motors,Tata
BR1292,DLR5094,Renault-M17,8220490,8,DT01701,20,10,2019,Porsche Center,Deccan Motors,Porsche
BR2144,DLR1399,Renault-M303,8664324,8,DT01702,4,4,2020,Volvo Cars,Messerschmitt Motors,Renault
BR3550,DLR8167,Infinity-M319,7851043,8,DT01703,30,8,2019,Tesla Dealers,Porsche Center,Honda
BR1411,DLR2596,Renault-M152,13829533,6,DT01704,31,7,2017,Infinity Motors,Jaguar Land Rover,Tata
BR9074,DLR8855,Cadillac-M105,10660990,1,DT01705,10,9,2019,Deccan Motors,Deccan Motors,Land Rover
BR5037,DLR8431,Jaguar-M122,5535269,7,DT01706,23,5,2017,Tesla Dealers,Infinity Motors,Hyundai
BR1293,DLR5254,Jaguar-M2,16683351,3,DT01707,23,1,2017,AC Cars Motors,Subaru Motors,Honda
BR7541,DLR8203,Tesla-M139,8593512,10,DT01708,10,1,2018,Messerschmitt Motors,Tesla Dealers,Cadillac
BR8944,DLR6978,Cadillac-M164,9364835,5,DT01709,29,8,2020,Jaguar Land Rover,Infinity Motors,Cadillac
BR8443,DLR4621,Cadillac-M34,11756521,1,DT01710,3,4,2020,Subaru Motors,Porsche Center,Cadillac
BR3848,DLR6339,Cadillac-M432,14395925,9,DT01711,30,11,2017,Infinity Motors,Saab Motors,Tesla
BR0085,DLR3909,Land Rover-M276,6710003,6,DT01712,5,12,2020,Jaguar Land Rover,Infinity Motors,Volvo
BR3813,DLR8142,Infinity-M113,13291840,7,DT01713,20,1,2019,Deccan Motors,Volvo Cars,Land Rover
BR6023,DLR7727,Tesla-M258,5918318,10,DT01714,17,5,2017,Infinity Motors,Saab Motors,Porsche
BR3724,DLR1440,Hyundai-M64,7044905,7,DT01715,16,1,2019,Infinity Motors,Deccan Motors,Tata
BR4613,DLR9905,Porsche-M285,10287976,2,DT01716,6,9,2019,Messerschmitt Motors,Lexus Motors,Tesla
BR3291,DLR5634,BMW-M146,18750363,9,DT01717,7,9,2020,Volvo Cars,Saab Motors,Renault
BR2133,DLR4923,Renault-M370,7841891,5,DT01718,6,2,2017,AC Cars Motors,Subaru Motors,Honda
BR0657,DLR0723,Land Rover-M195,8146005,10,DT01719,5,5,2020,Infinity Motors,Wiesmann Motors,Infinity
BR2997,DLR3653,Renault-M9,13501890,3,DT01720,9,1,2020,Volvo Cars,Volvo Cars,Honda
BR4533,DLR6892,Infinity-M267,11813335,2,DT01721,28,10,2019,Wiesmann Motors,Porsche Center,Jaguar
BR6449,DLR7911,Cadillac-M376,5034515,8,DT01722,24,7,2018,Infinity Motors,Infinity Motors,Land Rover
BR9828,DLR8609,Hyundai-M21,7714882,9,DT01723,18,3,2018,Deccan Motors,Porsche Center,Tesla
BR3629,DLR1610,Infinity-M475,17180989,8,DT01724,18,1,2019,Lexus Motors,AC Cars Motors,Renault
BR9984,DLR0347,Honda-M60,11659401,3,DT01725,21,11,2018,Infinity Motors,Wiesmann Motors,Tesla
BR6539,DLR1698,Jaguar-M441,13658752,1,DT01726,21,5,2018,Wiesmann Motors,AC Cars Motors,Cadillac
BR8035,DLR0510,Hyundai-M210,12542384,1,DT01727,9,11,2018,Subaru Motors,Jaguar Land Rover,Cadillac
BR3352,DLR2518,Porsche-M308,7593076,5,DT01728,15,7,2020,Deccan Motors,Tesla Dealers,Hyundai
BR7566,DLR1694,BMW-M341,11090489,4,DT01729,12,8,2020,Jaguar Land Rover,Subaru Motors,BMW
BR2666,DLR4624,Hyundai-M324,15644220,2,DT01730,31,12,2019,Lexus Motors,Volvo Cars,Tata
BR5621,DLR8345,Jaguar-M171,16227140,3,DT01731,11,11,2018,AC Cars Motors,Volvo Cars,Renault
BR1956,DLR2883,Tesla-M228,9029310,3,DT01732,7,1,2018,AC Cars Motors,Subaru Motors,Cadillac
BR9663,DLR7334,Porsche-M91,19488142,4,DT01733,20,8,2020,Tesla Dealers,Deccan Motors,Tata
BR8882,DLR7430,Hyundai-M438,7336623,2,DT01734,26,7,2018,Lexus Motors,Deccan Motors,Porsche
BR2320,DLR5996,Cadillac-M39,19720907,2,DT01735,1,12,2019,Jaguar Land Rover,Jaguar Land Rover,Hyundai
BR6017,DLR2014,Volvo-M62,11438671,3,DT01736,26,3,2019,Volvo Cars,AC Cars Motors,Renault
BR0619,DLR9312,Cadillac-M102,11122013,4,DT01737,21,3,2020,Volvo Cars,Messerschmitt Motors,Renault
BR6763,DLR5453,Hyundai-M489,10629474,2,DT01738,25,1,2019,Deccan Motors,Porsche Center,Hyundai
BR4425,DLR6180,Tata-M417,7970401,2,DT01739,21,9,2017,Infinity Motors,Volvo Cars,Cadillac
BR0514,DLR2604,Hyundai-M440,6844820,7,DT01740,6,6,2017,Volvo Cars,Tesla Dealers,Hyundai
BR8540,DLR9147,Land Rover-M327,18320774,5,DT01741,16,12,2020,AC Cars Motors,Saab Motors,Tesla
BR0994,DLR5429,Jaguar-M395,18379240,1,DT01742,17,10,2018,Infinity Motors,AC Cars Motors,Hyundai
BR0306,DLR8290,Hyundai-M150,18321123,4,DT01743,7,12,2017,Jaguar Land Rover,Tesla Dealers,Cadillac
BR2423,DLR1547,Land Rover-M475,19229838,1,DT01744,14,2,2020,Deccan Motors,Tesla Dealers,Land Rover
BR5844,DLR5860,Tata-M437,19946284,1,DT01745,15,7,2020,AC Cars Motors,Messerschmitt Motors,Renault
